ID,Income,age,gender,account_type,credit_amount_apr,credit_count_apr,debit_count_apr,max_credit_amount_apr,debit_amount_may,credit_amount_may,credit_count_may,debit_count_may,debit_amount_jun,credit_amount_jun,credit_count_jun,debit_count_jun,cc_cons
7631,HIGH,37,2,1,25730.0,4,70.0,69995.0,13006.8,123558.62,3,12,2631.0,27619.0,94,10,6158.0
7868,HIGH,53,1,1,58386.0,26,42.0,52120.0,144262.91,24257.0,1,27,41480.01,610809.0,2,18,289569.0
9610,MEDIUM,29,2,1,119725.0,4,42.0,30676.0,48506.55,9113.0,5,21,99847.46,166801.37,5,3,9481.0
19844,MEDIUM,31,1,1,36559.0,9,40.0,134772.0,136574.75,22665.37,2,82,14791.76,20338.0,6,9,259.0
19406,LOW,34,2,1,29715.0,7,46.0,9272.0,89632.25,105373.0,2,69,75836.66,39519.0,62,58,297069.0
12925,MEDIUM,30,2,1,26749.38,26,46.0,25098.0,41882.76,31660.5,3,82,123981.77,23719.0,58,1,1461.0
10684,LOW,58,2,1,13123.0,2,10.0,80736.0,29654.59,36871.0,7,78,87477.14,31840.0,22,58,3193.0
3590,MEDIUM,67,2,1,798.0,0,3.0,51693.11,44149.66,17217.0,42,25,128400.0,14614.0,2,39,7321.0
4099,MEDIUM,61,2,1,24738.5,36,16.0,40977.0,39476.26,91251.0,3,86,40865.05,1392.0,47,52,576.0
14261,MEDIUM,56,2,1,5202.0,4,55.0,46438.0,439.0,613284.44,6,12,44625.13,3999.0,53,49,11154.0
13286,MEDIUM,28,2,2,36442.0,4,16.0,33970.0,4610.0,37832.0,2,49,169445.32,82424.0,11,73,16722.0
2086,MEDIUM,35,2,2,12968.0,23,46.0,104692.0,58664.0,16017.0,42,5,18658.02,94137.0,7,58,183578.0
17119,LOW,40,2,1,55083.0,36,15.0,75952.0,29909.0,23051.0,2,23,37717.23,16417.0,7,10,8829.0
16969,MEDIUM,33,2,1,58205.83,7,49.0,44528.0,209101.0,8275.0,3,108,19868.39,73.0,7,106,9318.0
10670,MEDIUM,53,2,1,113850.67,1,42.0,18520.0,15414.08,100816.0,4,63,39678.66,372302.8,94,11,84037.0
8509,MEDIUM,42,2,2,83225.0,3,6.0,33159.0,219565.69,115217.0,2,59,43731.0,156779.0,13,63,15204.0
9974,LOW,44,2,1,59304.5,31,42.0,56190.0,21404.04,37676.0,19,6,35948.25,56159.0,2,9,6441.0
410,LOW,222,2,1,74731.16,3,3.0,12803.0,140757.23,20092.0,10,63,67106.54,39678.0,6,0,130927.0
2791,MEDIUM,32,2,1,34716.8,2,35.0,33822.3,68281.97,27226.1,1,12,96493.15,53613.0,8,0,7536.0
18916,MEDIUM,29,2,2,30913.0,13,94.0,27495.0,4888.21,28740.0,5,78,57338.0,49927.0,14,1,6779.0
18673,MEDIUM,47,2,1,25944.5,2,94.0,20520.0,95521.85,117753.24,0,7,72414.72,18857.0,7,1,1304.0
19685,MEDIUM,37,2,1,10091.0,3,11.0,31675.0,29209.56,155714.0,7,29,39938.66,20508.0,41,73,4610.0
6569,LOW,28,2,1,15216.0,3,37.0,2235.0,41242.23,69653.0,0,20,39524.58,73203.0,6,13,32375.0
5659,MEDIUM,28,2,2,100235.95,36,10.0,39751.0,5403.55,83.3,5,78,65776.66,88505.0,12,12,4388.0
8902,MEDIUM,27,2,2,35439.0,26,70.0,10736.0,198103.53,24237.0,1,12,58889.93,75046.0,5,124,19549.0
5624,MEDIUM,33,2,1,46218.0,3,63.0,35630.0,14399.89,322627.0,6,63,21052.0,18678.29,4,0,1924.0
9261,MEDIUM,27,2,1,35598.0,3,94.0,147003.0,18536.57,270315.24,4,23,7794.76,81479.0,14,80,6215.0
9628,HIGH,47,2,2,45511.0,3,11.0,18720.0,190609.7,378381.0,3,14,11041.07,30947.81,3,63,2356.0
8053,LOW,28,1,1,19289.0,9,4.0,21298.0,64863.77,21096.0,1,2,684748.16,76949.0,62,24,16997.0
1408,MEDIUM,39,2,2,46141.48,7,9.0,9126.97,49565.02,62372.0,43,7,41923.98,64084.0,6,11,325286.0
217,MEDIUM,55,2,1,40950.01,4,70.0,48991.0,92976.87,49650.74,45,86,21554.64,95145.0,6,1,1705.0
775,HIGH,53,2,1,48029.0,1,11.0,18683.0,219565.69,131888.0,30,25,10196.0,25575.0,5,120,10012.0
5888,MEDIUM,56,2,1,370428.0,0,70.0,49803.0,48581.83,26239.15,3,25,37767.66,20493.0,8,9,9360.0
10524,LOW,35,2,1,279.0,7,4.0,77803.5,37809.48,13175.75,43,4,36507.5,51324.25,8,58,11795.0
12574,MEDIUM,30,2,1,50792.0,2,3.0,21298.0,13378.0,22636.0,70,8,15439.29,315309.0,2,103,223404.0
14231,MEDIUM,42,2,1,154243.0,15,18.0,19249.0,10439.25,114418.0,4,1,11391.41,28751.0,41,113,10177.0
9678,LOW,33,2,2,24574.69,5,39.0,18807.0,19913.75,40302.68,17,27,21323.38,61223.0,2,11,292860.0
15237,MEDIUM,33,2,1,2184.0,36,46.0,49223.0,27302.72,112350.35,47,8,67520.85,91293.13,6,38,1880.0
12700,HIGH,42,2,1,83403.0,3,4.0,41103.0,15576.5,31350.0,43,2,26232.43,119672.25,3,11,13158.0
17144,LOW,58,2,1,35706.8,2,42.0,20955.0,1263.9,1622.0,6,21,270168.88,12738.74,21,36,11196.0
940,HIGH,30,2,1,100275.0,3,16.0,26954.0,34221.64,188474.71,12,70,38391.67,311171.2,13,113,15027.0
6796,MEDIUM,69,2,1,36933.0,9,69.0,35274.0,47682.0,296967.0,1,24,171627.18,77341.0,4,0,16655.0
18324,MEDIUM,53,2,1,41187.76,5,7.0,43554.0,22295.62,50985.13,2,63,43669.28,78188.0,2,21,8178.0
18762,HIGH,29,2,1,178461.0,5,29.0,481.93,101151.78,101134.0,4,25,41053.67,25143.0,22,11,3135.0
19557,MEDIUM,33,2,1,37250.0,15,32.0,27652.0,23409.0,30167.0,6,20,37478.91,25044.2,16,68,39188.0
12976,MEDIUM,33,2,1,272193.35,2,18.0,3000000.0,35553.77,69768.0,3,20,31678.99,29539.0,3,15,130332.0
11609,MEDIUM,33,2,1,150343.41,7,40.0,18305.0,20601.25,40810.0,1,20,304871.68,26330.07,19,104,5935.0
19789,MEDIUM,28,2,1,68826.13,13,77.0,59801.0,51656.36,61853.0,7,29,93931.75,78134.81,21,12,44618.0
16254,LOW,46,2,2,55062.98,19,46.0,28700.0,13249.0,47800.68,31,11,55396.1,31475.4,36,113,90170.0
4536,MEDIUM,28,2,1,19115.0,0,2.0,65866.0,81186.52,2521.0,9,81,67508.91,88736.0,6,50,1511.0
8068,MEDIUM,62,2,1,45155.9,33,62.0,17838.0,92341.6,17343.66,11,13,22242.62,18950.64,117,9,7597.0
17710,MEDIUM,58,2,1,42012.0,4,55.0,25011.0,67607.72,48806.0,3,17,10104.0,63771.0,2,8,10717.0
603,LOW,35,2,1,33829.27,36,12.0,94.41,61146.05,198519.0,2,50,30728.72,32883.02,36,75,5242.0
18579,MEDIUM,29,2,1,43144.0,19,40.0,64005.12,15884.27,296967.0,9,14,84171.27,1541.0,39,37,402515.0
4328,MEDIUM,47,1,2,35087.0,30,55.0,35711.0,61443.57,26882.0,31,31,187482.38,578250.0,3,11,17559.0
6471,MEDIUM,55,2,1,84848.9,13,46.0,27916.0,36861.28,7918.95,0,25,56414.2,37341.0,11,73,630.0
19595,HIGH,27,1,2,70771.0,3,70.0,9190.0,263711.06,53781.0,43,25,21276.92,14562.0,40,20,15613.0
10675,MEDIUM,30,2,1,324.0,15,18.0,70750.0,40994.5,41318.0,9,81,131170.29,379.0,8,32,4562.0
16863,MEDIUM,53,2,1,46606.0,19,4.0,48495.0,10631.0,137158.72,2,70,16892.28,80965.8,49,18,7423.0
10177,MEDIUM,34,2,1,42138.5,30,18.0,288663.0,130530.41,29605.0,4,82,18250.0,53288.0,3,50,16893.0
4333,LOW,46,2,1,72414.0,3,11.0,21682.0,41347.8,14669.0,3,12,52512.27,86410.0,13,49,9939.0
17039,MEDIUM,42,2,1,22053.0,13,91.0,28421.0,69417.4,33869.0,3,9,22346.5,35726.12,12,11,22535.0
664,MEDIUM,37,2,1,67607.88,17,46.0,41531.0,8283.0,87657.0,4,8,38724.63,107762.58,40,120,841.0
13828,LOW,55,2,1,21905.0,26,42.0,111759.0,11784.49,176456.7,43,42,47007.35,36718.0,3,107,3718.0
4953,MEDIUM,32,2,1,33570.0,4,18.0,61686.0,12338.62,38661.0,2,20,599348.98,10712.0,117,83,170426.0
10864,MEDIUM,37,2,1,22046.0,19,52.0,20180.0,96700.46,67370.11,3,20,61614.55,19142.0,6,12,10461.0
14510,LOW,38,1,1,307.37,5,11.0,21034.0,50625.0,5041.0,3,12,44026.0,18021.0,5,50,1830.0
19038,MEDIUM,27,2,1,109180.0,4,11.0,125303.0,120517.0,178515.0,31,25,42683.5,51185.0,7,25,12124.0
19000,LOW,32,2,1,101488.0,2,55.0,9126.0,35527.13,34486.0,2,63,52791.24,6590.0,3,38,98365.0
4911,MEDIUM,38,2,1,49240.0,3,16.0,6060.0,12848.32,105766.83,70,8,119075.73,28918.25,13,79,13261.0
2583,MEDIUM,30,2,2,12337.0,3,10.0,7293.4,28499.14,495206.0,4,59,59191.0,16634.0,3,52,9019.0
15210,MEDIUM,56,2,1,63091.02,6,103.0,53202.0,117567.51,13799.0,11,1,48429.23,64314.0,3,12,31683.0
19579,MEDIUM,67,1,1,43981.0,23,11.0,24661.0,202735.18,13459.0,2,17,70380.75,17215.13,12,0,10620.0
8241,MEDIUM,30,2,1,123192.0,3,7.0,39329.0,142294.74,36315.0,2,59,88315.7,8235.0,6,124,329652.0
13130,MEDIUM,53,2,2,73156.78,0,10.0,28248.15,153501.88,56212.0,42,67,64486.12,77745.86,8,9,19949.0
922,HIGH,47,2,1,105182.0,7,6.0,45553.0,15867.3,26276.0,3,70,37079.84,26141.0,8,17,1604.0
4961,LOW,58,2,1,70775.0,4,18.0,95545.0,61226.25,57334.5,2,75,30558.25,59694.0,3,13,11067.0
19801,MEDIUM,29,2,1,25446.0,13,29.0,21551.0,6834.7,210164.86,1,8,55628.24,660.0,2,32,258847.0
760,MEDIUM,66,2,2,20413.0,35,11.0,41731.0,95243.83,43640.35,1,38,152865.0,145668.0,2,73,20000.0
6632,LOW,42,2,1,23079.0,0,52.0,33491.0,42875.94,16507.0,1,29,20787.9,90797.0,5,42,15575.0
9707,MEDIUM,37,2,1,41024.43,36,29.0,29455.0,49193.0,220015.0,3,20,91484.41,426.75,3,10,13569.0
308,MEDIUM,46,2,1,34010.5,3,4.0,21551.0,17468.53,23824.0,1,40,36260.01,1768645.21,62,0,15321.0
6219,MEDIUM,66,2,1,100756.0,31,42.0,50721.0,4503.0,222083.0,3,21,65436.13,49235.0,10,106,9931.0
6323,MEDIUM,35,2,1,37144.0,33,55.0,68926.0,92664.58,79782.0,4,171,23999.58,78835.03,2,32,8957.0
15615,MEDIUM,33,2,1,30519.5,1,42.0,31914.0,36834.85,48791.94,24,59,50650.83,20467.5,94,103,19389.0
8519,MEDIUM,32,2,1,54057.0,5,11.0,33221.0,23174.2,176072.0,2,69,146674.25,258833.0,18,73,15352.0
3280,MEDIUM,222,2,1,131576.0,30,23.0,11989.7,2392.39,82692.0,1,44,11884.54,29071.79,6,32,2867.0
2393,MEDIUM,47,2,1,98207.0,5,11.0,31094.2,33017.0,8033.0,11,59,43170.04,74.0,4,11,2661.0
1935,MEDIUM,37,2,1,1383.0,19,87.0,35085.0,135753.1,25232.0,1,29,20912.13,23007.75,2,0,8997.0
2463,HIGH,55,2,2,43010.0,1,63.0,11370.0,51851.87,26882.0,2,20,22527.0,160187.0,14,104,2846.0
19114,MEDIUM,35,2,1,65281.0,5,42.0,51270.0,34797.11,9914.0,2,6,109680.88,67140.0,13,7,287698.0
14500,LOW,42,1,1,78043.0,7,4.0,18860.0,84221.0,10279.62,43,6,18153.79,30390.0,14,22,306259.0
4758,MEDIUM,44,2,1,44087.0,3,52.0,14313.0,55990.35,10232.51,0,7,15286.5,98719.78,18,49,3492.0
2338,MEDIUM,44,2,1,54585.0,7,10.0,88890.0,196939.25,13117.0,2,81,18970.52,73939.0,3,3,5561.0
16163,MEDIUM,47,2,1,42468.0,3,15.0,6457.0,41161.0,9597.0,20,25,63229.59,192411.0,117,79,2879.0
11179,MEDIUM,35,2,1,58769.0,36,90.0,16804.0,59295.96,104042.0,0,11,27166.9,62991.0,49,7,1739.0
14695,MEDIUM,32,2,1,51514.0,11,2.0,32312.0,553.5,95502.5,3,82,106677.0,43929.1,19,7,1099.0
4865,MEDIUM,33,2,1,15084.0,4,16.0,30477.1,47397.04,19124.76,8,4,41789.73,47820.0,58,12,5236.0
10364,MEDIUM,63,2,1,23766.0,15,103.0,13244.52,306402.27,252204.0,1,38,25552.89,302925.16,4,18,18613.0
440,MEDIUM,40,1,1,58301.0,55,23.0,20480.0,23075.0,116111.21,1,5,100517.66,169.0,2,63,112175.0
6928,MEDIUM,35,2,1,87971.41,15,11.0,38893.0,135918.88,69167.0,2,35,76682.55,175935.05,117,21,15412.0
11081,MEDIUM,53,2,1,141844.0,35,69.0,40484.0,57862.75,188939.0,2,23,31732.0,64186.0,2,11,290220.0
9255,MEDIUM,62,2,1,73663.0,4,70.0,35843.0,224289.51,28631.0,0,28,39536.94,98228.88,12,110,337529.0
12660,LOW,31,2,1,132428.0,6,90.0,43720.0,86930.18,55013.11,1,171,52138.0,185896.0,11,8,82963.0
1831,MEDIUM,37,1,1,50536.0,36,16.0,19543.0,81456.75,100126.0,43,2,42941.81,62026.0,117,25,291220.0
14927,HIGH,32,2,1,75874.0,31,11.0,66474.0,27668.11,73276.5,2,14,26914.14,55153.0,40,24,5387.0
19594,MEDIUM,32,2,1,5375.0,1,36.0,43378.0,41727.98,41345.0,1,24,24122.12,19112.0,93,11,12806.0
2979,MEDIUM,47,2,2,86613.0,43,2.0,28325.0,40024.0,44393.0,9,8,63924.08,73719.0,11,42,19724.0
10685,LOW,28,2,1,23092.0,19,42.0,17774.0,14423.4,45068.0,1,14,18672.95,100314.0,49,38,290834.0
6247,LOW,34,2,1,25278.0,36,24.0,56158.0,72357.0,41705.0,43,59,22590.0,47938.56,4,12,6111.0
17882,MEDIUM,46,2,1,52545.0,3,46.0,65057.0,37550.59,25080.0,31,75,196629.13,19508.0,62,7,18802.0
4753,MEDIUM,30,2,1,20208.0,13,6.0,59946.0,48991.52,39268.0,9,38,32115.76,63515.0,6,0,8484.0
2244,MEDIUM,42,1,1,202329.0,13,1.0,36633.0,24158.5,156529.61,1,82,96763.0,160289.0,19,50,10246.0
17769,LOW,33,1,1,203819.0,5,67.0,738874.0,130519.0,154160.0,7,50,31676.75,115713.0,39,79,135489.0
7441,MEDIUM,36,2,1,24067.0,0,39.0,19847.0,140510.85,15532.5,2,40,5047.5,112179.0,47,49,19312.0
1930,MEDIUM,33,2,1,15672.0,1,32.0,7304.0,22614.75,24360.0,7,108,153625.75,24213.0,3,24,14999.0
9107,MEDIUM,44,2,1,38433.0,36,4.0,75900.0,28950.5,37978.0,5,8,15698.95,26309.0,18,80,20272.0
9570,MEDIUM,56,2,1,32257.0,36,29.0,121451.0,81477.49,79250.0,47,75,106000.25,16545.29,2,11,10898.0
11763,MEDIUM,55,2,1,281.77,15,55.0,13376.0,10302.62,5120.0,70,27,8909.4,507.0,41,103,19306.0
10573,HIGH,28,2,1,57512.0,7,42.0,44739.0,59860.03,71678.5,70,7,19426.35,40076.0,2,49,11019.0
7682,MEDIUM,47,2,1,49515.0,7,42.0,22580.0,28130.0,146789.26,2,27,22747.0,46451.0,18,12,7194.0
9032,LOW,120,2,1,155260.0,4,42.0,26330.0,57494.44,48627.0,0,6,29074.89,20898.0,3,10,17910.0
5838,MEDIUM,38,2,1,85227.88,11,29.0,30299.0,52304.78,20422.0,11,20,72939.66,299393.5,117,24,310911.0
9609,HIGH,27,1,1,55083.0,9,4.0,9190.0,88130.25,13300.0,35,12,148965.98,40328.0,43,18,15856.0
35,LOW,38,2,1,423232.0,15,42.0,19107.0,14064.57,55213.0,1,8,30018.0,202069.0,62,6,286328.0
14194,MEDIUM,53,2,1,64307.0,4,46.0,116875.22,17413.26,12574.0,3,7,17375.99,346367.92,43,58,20219.0
13468,MEDIUM,53,2,1,26564.0,2,4.0,21872.0,95016.44,33039.0,1,171,180418.51,33200.0,93,24,9340.0
1960,LOW,60,2,1,26679.41,15,147.0,18706.0,20108.0,62.37,4,20,25568.0,11945.0,117,106,6982.0
14414,LOW,42,2,1,237577.0,3,0.0,30673.0,173863.66,35413.0,10,20,1958.0,249217.0,4,96,10377.0
18664,HIGH,60,2,1,96887.0,2,15.0,18750.0,56044.75,92733.0,1,6,901043.8,51070.13,2,58,301244.0
10560,LOW,33,2,1,60221.0,31,4.0,17433.0,42698.38,33620.0,1,25,70767.27,80686.0,4,50,119848.0
8407,MEDIUM,49,2,1,3085.0,1,29.0,17175.0,21899.31,91696.0,4,27,36677.27,1522749.68,2,36,4705.0
18591,MEDIUM,37,2,1,32568.0,5,91.0,64923.0,170363.45,53133.0,6,5,115313.06,133354.25,3,22,19158.0
17530,LOW,37,2,1,24185.38,7,35.0,28955.0,50298.83,32887.36,2,75,28659.0,58458.25,2,96,13981.0
19862,LOW,58,2,2,38981.0,17,16.0,45600.0,9183.55,21411.5,50,105,57535.98,31597.0,6,49,16305.0
10122,MEDIUM,60,2,2,28137.0,36,87.0,122228.0,20020.75,42528.0,2,8,182130.17,53908.0,14,21,14298.0
17716,MEDIUM,34,2,1,38711.0,2,1.0,14585.0,113.5,68314.0,43,20,67233.63,27927.0,2,63,19308.0
15227,MEDIUM,220,2,1,61560.0,3,32.0,184710.0,35036.68,35972.0,1,11,35493.89,89980.0,13,9,4416.0
15002,MEDIUM,34,1,1,62525.0,36,1.0,17163.0,8773.0,180725.38,1,81,27611.37,59883.5,4,52,13091.0
10541,MEDIUM,60,2,1,11095.0,19,35.0,17527.0,37189.16,45792.0,7,42,27589.0,180168.0,4,11,10918.0
16998,MEDIUM,220,2,2,24878.0,26,90.0,52384.0,4238.0,37266.0,3,23,348347.31,119421.0,6,63,6459.0
7772,LOW,42,1,1,19957.0,2,10.0,205989.0,40266.0,67793.26,6,25,18098.47,15520.0,47,24,17738.0
14325,LOW,53,2,1,419055.81,13,62.0,97349.0,96522.94,150277.38,1,171,19743.19,54329.0,7,104,11484.0
329,MEDIUM,63,2,1,8089.0,2,46.0,67355.0,160408.6,39098.0,5,59,28003.6,67222.0,6,13,13831.0
14198,MEDIUM,47,2,1,53212.0,26,42.0,29660.0,18945.88,106251.0,3,12,17776.95,57081.0,6,49,9216.0
7219,LOW,51,2,1,61665.62,0,70.0,40447.0,77404.55,17027.0,1,13,53675.37,98401.94,3,28,1368.0
15888,HIGH,50,2,1,35576.0,17,40.0,12039.0,59965.94,35239.0,31,59,27166.9,36035.0,94,61,340303.0
13717,MEDIUM,40,2,1,132489.0,17,12.0,22575.0,37886.38,123736.21,16,12,46859.94,70610.0,93,12,5120.0
7531,LOW,38,2,2,71866.88,5,11.0,38822.0,167540.03,79387.14,1,28,27517.14,238755.16,7,35,294515.0
10795,MEDIUM,44,2,1,18789.0,26,8.0,69766.0,50426.51,144722.0,1,77,55062.51,6441.0,21,25,103535.0
4433,LOW,33,2,2,46255.0,2,16.0,159847.0,129737.0,536000.0,2,108,62072.0,211.0,7,24,2037.0
6364,MEDIUM,66,1,1,23255.0,4,42.0,34582.0,95126.55,34483.0,1,12,255542.74,34088.0,2,124,14045.0
9035,MEDIUM,33,2,1,35015.0,26,2.0,48465.0,96729.33,200432.5,3,50,60428.39,397873.08,5,10,15725.0
2837,MEDIUM,35,2,1,106668.0,7,90.0,25158.0,35718.12,8864.47,43,77,34877.73,262093.0,8,57,212592.0
1571,MEDIUM,47,2,1,27763.0,23,35.0,61899.0,62082.17,126799.91,10,12,28010.11,9268.46,6,32,14605.0
18982,LOW,33,2,1,261073.0,7,29.0,98.41,23596.75,37948.0,3,50,36937.32,78879.0,19,24,4701.0
18483,MEDIUM,50,2,1,1561.0,1,8.0,25939.0,47511.37,24668.5,2,42,77826.25,65306.0,1,11,11089.0
11440,LOW,40,2,1,83756.5,6,63.0,94811.0,178302.38,11186.0,4,1,22018.06,120858.25,6,58,4872.0
12177,LOW,36,2,1,179779.88,1,4.0,13173.0,98080.65,29129.0,2,7,58174.75,123841.13,5,73,3880.0
13309,MEDIUM,33,2,1,231896.5,9,41.0,326025.0,42860.32,54103.0,2,2,240030.7,25304.75,94,12,2206.0
3801,LOW,44,2,2,25659.0,4,41.0,227800.0,25177.75,93339.0,6,7,27441.18,38949.0,5,24,11773.0
15553,HIGH,27,2,2,91400.83,9,16.0,34383.0,15589.0,63923.0,0,9,22406.84,21169.48,18,32,397318.0
1151,MEDIUM,29,2,1,97536.0,13,4.0,34117.0,83569.56,31945.09,2,20,19650.75,47113.0,2,39,6817.0
14328,MEDIUM,33,2,1,66241.0,3,46.0,38621.0,17976.64,18993.0,7,104,25509.57,62924.0,21,12,10400.0
19787,MEDIUM,37,2,2,50126.0,36,22.0,26279.0,5484.04,47417.0,4,171,293409.29,110555.0,13,54,17874.0
12252,LOW,30,2,2,31554.0,1,37.0,27444.67,29122.0,12530.0,5,8,48320.75,100511.0,19,73,16632.0
4267,MEDIUM,56,2,2,19739.0,2,12.0,25637.0,32445.75,36443.0,2,171,19903.0,51520.0,21,58,6267.0
8569,MEDIUM,67,1,1,30486.0,23,72.0,18720.0,36965.0,80370.0,3,11,1105.0,22021.0,3,24,13829.0
8801,LOW,53,2,1,29752.0,3,11.0,27858.0,51972.88,218773.0,1,27,73813.5,152696.0,12,24,19782.0
17724,LOW,32,1,1,37634.0,4,42.0,6457.0,45568.89,54821.0,45,82,52458.46,33053.0,21,75,19578.0
5846,HIGH,32,2,1,38742.0,2,95.0,98415.0,48612.68,120421.0,0,5,2003.0,35185.15,2,22,18392.0
12560,LOW,53,2,1,200154.0,7,52.0,22817.0,22049.0,137871.0,6,6,387881.79,306373.0,2,57,330679.0
1477,MEDIUM,47,2,1,31175.0,9,24.0,82321.2,9939.13,574.0,0,6,58866.78,16615.0,9,63,1583.0
6,MEDIUM,35,2,1,41277.31,6,57.0,10564.0,52988.15,9134.58,3,70,59846.7,163621.79,58,0,16014.0
587,LOW,58,2,1,61150.0,6,16.0,375685.0,29153.68,15827.0,3,20,18428.55,53799.76,14,68,6100.0
9983,MEDIUM,36,2,2,90017.0,1,3.0,18360.0,18720.0,126706.0,70,82,60542.0,150440.0,5,42,19977.0
13536,MEDIUM,40,2,1,100463.0,4,77.0,100891.0,7178.0,17768.0,1,1,9161.07,135193.0,5,1,95093.0
13273,MEDIUM,55,2,1,10199.0,26,46.0,18978.0,5466.26,75277.0,2,34,72414.72,102878.89,9,0,295.0
19506,LOW,51,2,1,56342.0,15,11.0,20822.0,32741.51,29146.28,43,25,20787.77,89787.0,2,24,316548.0
10490,MEDIUM,65,2,1,12240.0,1,4.0,73394.0,54741.89,14102.0,2,50,22509.91,798.0,22,50,10536.0
17082,MEDIUM,50,2,1,174092.0,23,55.0,90378.0,2745.5,34234.0,9,7,23423.0,13720.0,2,113,302458.0
15768,MEDIUM,28,2,1,29258.0,35,8.0,11446.05,47484.14,200521.0,1,8,144686.93,45236.49,3,73,11793.0
10438,MEDIUM,33,2,1,170874.09,4,5.0,23426.0,76170.88,2546.0,2,8,118137.0,58189.0,2,58,5999.0
16267,MEDIUM,55,2,1,35897.0,55,10.0,365000.0,44460.51,76785.5,3,13,13236.06,304635.5,13,83,311638.0
9658,LOW,66,1,1,347424.0,9,42.0,23724.0,91985.12,98035.0,3,108,66.75,237268.0,12,18,14000.0
19780,MEDIUM,34,2,1,222666.0,1,46.0,43130.0,83627.85,39770.5,3,20,18608.63,26283.0,8,73,12771.0
2171,MEDIUM,34,2,1,53014.0,4,0.0,17386.0,18953.76,39558.0,5,70,48082.78,142363.0,18,75,18679.0
14108,MEDIUM,53,2,1,56011.5,4,42.0,30821.0,166641.35,96684.16,1,108,35530.0,6913.0,4,78,639.0
17529,LOW,53,2,1,302290.0,43,91.0,58727.0,23483.0,7110.0,1,7,87207.03,30832.0,4,12,3511.0
7020,MEDIUM,29,1,1,52792.0,9,46.0,38262.0,26834.0,377772.36,3,2,71872.32,41088.87,22,113,7895.0
17995,MEDIUM,35,1,1,637.3,1,22.0,88815.0,141005.45,17824.0,1,82,63415.95,144943.0,3,103,875.0
8599,MEDIUM,34,2,1,25026.0,4,11.0,22134.0,119593.67,70427.0,1,25,258647.5,72872.0,7,11,14663.0
1879,MEDIUM,223,2,1,49752.0,4,12.0,33324.0,4120.0,60992.3,3,24,64400.0,23339.25,9,18,6117.0
7903,MEDIUM,31,2,1,39752.0,0,42.0,42666.0,76973.0,16639.0,3,44,60708.72,23226.0,94,72,87903.0
6496,LOW,53,1,2,68743.2,2,55.0,28370.0,8598.41,441940.0,2,78,34900.4,16530.0,2,42,17577.0
17611,MEDIUM,30,1,1,47049.0,0,10.0,24209.0,14021.58,95819.0,1,24,121396.9,15627.0,6,73,290979.0
725,MEDIUM,37,1,2,56689.91,2,91.0,38339.0,21905.0,49019.0,2,82,39051.75,72659.0,2,87,2869.0
10861,MEDIUM,33,2,1,46205.0,35,16.0,17021.0,44888.25,64857.0,7,81,53217.11,12667.88,6,79,5839.0
6246,LOW,53,2,1,106976.0,1,18.0,56028.64,16449.0,153241.0,43,5,21881.23,51881.85,6,107,12544.0
15747,MEDIUM,28,2,2,191811.0,1,11.0,36977.0,508.0,150085.0,1,2,29095.41,35889.0,21,42,15321.0
16004,LOW,223,2,1,32257.0,2,42.0,22474.0,44397.51,54292.85,9,20,522722.62,116556.0,9,79,299180.0
6359,MEDIUM,32,2,1,15019.0,1,89.0,21826.0,100030.76,200090.0,11,21,38326.87,101094.0,2,96,15082.0
3669,MEDIUM,66,1,1,21057.0,2,84.0,29471.0,27887.67,87096.0,2,20,50096.04,57174.0,2,42,299759.0
6085,LOW,47,2,1,98657.0,1,10.0,15538.0,201248.5,231437.08,7,81,78438.0,189320.0,3,9,801.0
14185,LOW,223,2,1,19534.0,1,36.0,43731.0,230402.77,30742.0,42,1,25309.32,34214.5,5,58,75.0
19374,LOW,47,2,1,21605.0,1,2.0,57703.0,52342.94,22186.5,42,7,121048.46,172875.5,41,83,1969.0
13842,HIGH,33,2,1,396435.0,5,43.0,39844.0,42875.94,59886.0,23,8,29923.22,100605.0,6,52,16273.0
12174,LOW,37,1,2,37283.0,2,84.0,13213.0,407514.25,79005.0,6,12,13506.5,31291.0,5,7,5319.0
3130,MEDIUM,66,2,1,39629.12,36,4.0,38826.0,58662.38,57930.07,1,78,37433.89,10301.0,10,12,15030.0
5865,MEDIUM,62,2,1,51918.27,26,69.0,23350.0,31618.88,30661.5,31,13,56820.42,234762.75,6,13,8901.0
10321,MEDIUM,33,1,1,530257.0,7,77.0,40175.0,11807.11,62.37,2,25,44553.92,175339.0,1,96,18985.0
19195,MEDIUM,33,2,1,89758.38,3,90.0,497836.0,85351.36,10261.0,2,4,187001.87,148696.0,21,106,14425.0
2569,MEDIUM,29,2,1,118613.0,5,42.0,39992.0,10442.0,37272.48,19,82,60155.6,127296.6,3,104,14476.0
13693,MEDIUM,25,2,1,22397.0,3,79.0,90601.0,34868.17,44308.0,1,70,39078.49,35138.95,3,32,76.0
8570,MEDIUM,53,2,1,50192.0,28,3.0,63611.0,97179.58,128443.0,43,82,40775.6,44251.0,62,104,11743.0
4661,MEDIUM,49,2,1,1383.0,2,42.0,398897.0,75353.07,20347.3,2,171,28324.5,53877.0,3,12,6443.0
19618,LOW,33,2,1,23704.04,6,52.0,205989.0,97883.08,51832.79,43,86,48355.75,27803.0,4,12,8802.0
